"","fips","SCC","Pollutant","Emissions","type","year"
"15516","42079","2103002000","PM25-PRI",0,"NONPOINT",2005
"15517","42067","2103002000","PM25-PRI",0,"NONPOINT",2005
"15518","42085","2103002000","PM25-PRI",14.06,"NONPOINT",2005
"15519","45007","2103002000","PM25-PRI",0.18,"NONPOINT",2005
"15520","45011","2103002000","PM25-PRI",0.09,"NONPOINT",2005
"15521","45005","2103002000","PM25-PRI",0.02,"NONPOINT",2005
"15522","45009","2103002000","PM25-PRI",0.07,"NONPOINT",2005
"15523","45035","2103002000","PM25-PRI",0.09,"NONPOINT",2005
"15524","46005","2103002000","PM25-PRI",0.21,"NONPOINT",2005
"15525","45077","2103002000","PM25-PRI",0.09,"NONPOINT",2005
"15526","46019","2103002000","PM25-PRI",0.06,"NONPOINT",2005
"15527","46061","2103002000","PM25-PRI",0.00689100239577515,"NONPOINT",2005
"15528","46085","2103002000","PM25-PRI",0.02,"NONPOINT",2005
"15529","46083","2103002000","PM25-PRI",0.16,"NONPOINT",2005
"15530","46053","2103002000","PM25-PRI",0.04,"NONPOINT",2005
"15531","46091","2103002000","PM25-PRI",0.04,"NONPOINT",2005
"15532","46101","2103002000","PM25-PRI",0.04,"NONPOINT",2005
"15533","47007","2103002000","PM25-PRI",0,"NONPOINT",2005
"15534","47011","2103002000","PM25-PRI",0,"NONPOINT",2005
"15535","47051","2103002000","PM25-PRI",0,"NONPOINT",2005
"15536","47063","2103002000","PM25-PRI",0,"NONPOINT",2005
"15537","47067","2103002000","PM25-PRI",0,"NONPOINT",2005
"15538","47075","2103002000","PM25-PRI",0,"NONPOINT",2005
"15539","47109","2103002000","PM25-PRI",0,"NONPOINT",2005
"15540","47107","2103002000","PM25-PRI",0,"NONPOINT",2005
"15541","47097","2103002000","PM25-PRI",0,"NONPOINT",2005
"15542","49013","2103002000","PM25-PRI",3.48,"NONPOINT",2005
"15543","49055","2103002000","PM25-PRI",4.79,"NONPOINT",2005
"15544","51036","2103002000","PM25-PRI",0.84,"NONPOINT",2005
"15545","51035","2103002000","PM25-PRI",4.65,"NONPOINT",2005
"15546","51029","2103002000","PM25-PRI",2.34,"NONPOINT",2005
"15547","51059","2103002000","PM25-PRI",523.81,"NONPOINT",2005
"15548","51033","2103002000","PM25-PRI",3.99,"NONPOINT",2005
"15549","51085","2103002000","PM25-PRI",32.51,"NONPOINT",2005
"15550","51075","2103002000","PM25-PRI",4.71,"NONPOINT",2005
"15551","51121","2103002000","PM25-PRI",33.89,"NONPOINT",2005
"15552","51117","2103002000","PM25-PRI",10.23,"NONPOINT",2005
"15553","51135","2103002000","PM25-PRI",5.34,"NONPOINT",2005
"15554","51157","2103002000","PM25-PRI",1.25,"NONPOINT",2005
"15555","51171","2103002000","PM25-PRI",9.05,"NONPOINT",2005
"15556","51191","2103002000","PM25-PRI",15.14,"NONPOINT",2005
"15557","51630","2103002000","PM25-PRI",24.3,"NONPOINT",2005
"15558","51510","2103002000","PM25-PRI",92.6,"NONPOINT",2005
"15559","51550","2103002000","PM25-PRI",74.24,"NONPOINT",2005
"15560","51595","2103002000","PM25-PRI",3.35,"NONPOINT",2005
"15561","51720","2103002000","PM25-PRI",3.81,"NONPOINT",2005
"15562","51760","2103002000","PM25-PRI",146.41,"NONPOINT",2005
"15563","51750","2103002000","PM25-PRI",5.26,"NONPOINT",2005
"15564","53021","2103002000","PM25-PRI",0.11,"NONPOINT",2005
"15565","53041","2103002000","PM25-PRI",0.18,"NONPOINT",2005
"15566","54029","2103002000","PM25-PRI",0.77,"NONPOINT",2005
"15567","54003","2103002000","PM25-PRI",1.93,"NONPOINT",2005
"15568","54009","2103002000","PM25-PRI",0.71,"NONPOINT",2005
"15569","54021","2103002000","PM25-PRI",0.07,"NONPOINT",2005
"15570","54085","2103002000","PM25-PRI",0.1,"NONPOINT",2005
"15571","54097","2103002000","PM25-PRI",0.59,"NONPOINT",2005
"15572","55017","2103002000","PM25-PRI",0,"NONPOINT",2005
"15573","55113","2103002000","PM25-PRI",0,"NONPOINT",2005
"15574","55019","2103002000","PM25-PRI",0,"NONPOINT",2005
"15575","55089","2103002000","PM25-PRI",0,"NONPOINT",2005
"15576","55095","2103002000","PM25-PRI",0,"NONPOINT",2005
"15577","55055","2103002000","PM25-PRI",0,"NONPOINT",2005
"15578","56005","2103002000","PM25-PRI",8.86,"NONPOINT",2005
"15579","55063","2103002000","PM25-PRI",0,"NONPOINT",2005
"15580","55069","2103002000","PM25-PRI",0,"NONPOINT",2005
"15581","55075","2103002000","PM25-PRI",0,"NONPOINT",2005
"15582","72037","2103002000","PM25-PRI",0.06,"NONPOINT",2005
"15583","56027","2103002000","PM25-PRI",0.44,"NONPOINT",2005
"15584","56037","2103002000","PM25-PRI",8.52,"NONPOINT",2005
"15585","72017","2103002000","PM25-PRI",0.08,"NONPOINT",2005
"15586","72117","2103002000","PM25-PRI",0.05,"NONPOINT",2005
"15587","72083","2103002000","PM25-PRI",0.04,"NONPOINT",2005
"15588","72131","2103002000","PM25-PRI",0.17,"NONPOINT",2005
"15589","72009","2103002000","PM25-PRI",0.1,"NONPOINT",2005
"15590","72105","2103002000","PM25-PRI",0.11,"NONPOINT",2005
"15591","72061","2103002000","PM25-PRI",0.38,"NONPOINT",2005
"15592","72089","2103002000","PM25-PRI",0.07,"NONPOINT",2005
"15593","72065","2103002000","PM25-PRI",0.15,"NONPOINT",2005
"15594","72097","2103002000","PM25-PRI",0.37,"NONPOINT",2005
"15595","72095","2103002000","PM25-PRI",0.04,"NONPOINT",2005
"15596","78030","2103002000","PM25-PRI",0.25,"NONPOINT",2005
"15597","78010","2103002000","PM25-PRI",0.26,"NONPOINT",2005
"15598","36019","2101002000","PM25-PRI",4.43,"NONPOINT",2005
"15599","36035","2101002000","PM25-PRI",3.01,"NONPOINT",2005
"15600","36033","2101002000","PM25-PRI",2.78,"NONPOINT",2005
"15601","36051","2101002000","PM25-PRI",3.54,"NONPOINT",2005
"15602","36081","2101002000","PM25-PRI",122.45,"NONPOINT",2005
"15603","36115","2101002000","PM25-PRI",3.34,"NONPOINT",2005
"15604","36091","2101002000","PM25-PRI",11.33,"NONPOINT",2005
"15605","55115","2102002000","PM25-PRI",0,"NONPOINT",2005
"15606","01131","2102002000","PM25-PRI",0.41,"NONPOINT",2005
"15607","05063","2102002000","PM25-PRI",8.12,"NONPOINT",2005
"15608","06029","2102002000","PM25-PRI",13.61,"NONPOINT",2005
"15609","13001","2102002000","PM25-PRI",10.46,"NONPOINT",2005
"15610","16045","2102002000","PM25-PRI",5.89,"NONPOINT",2005
"15611","17097","2102002000","PM25-PRI",0,"NONPOINT",2005
"15612","18123","2102002000","PM25-PRI",58.67,"NONPOINT",2005
"15613","20023","2102002000","PM25-PRI",0.00984172847872555,"NONPOINT",2005
"15614","20157","2102002000","PM25-PRI",0.55,"NONPOINT",2005
"15615","21071","2103001000","PM25-PRI",0,"NONPOINT",2005
"15616","21117","2103001000","PM25-PRI",0,"NONPOINT",2005
"15617","21135","2103001000","PM25-PRI",0,"NONPOINT",2005
"15618","21171","2102001000","PM25-PRI",0.02,"NONPOINT",2005
"15619","23027","2103001000","PM25-PRI",0.19,"NONPOINT",2005
"15620","24043","2102001000","PM25-PRI",16.24,"NONPOINT",2005
"15621","29165","2102002000","PM25-PRI",13.37,"NONPOINT",2005
"15622","30041","2102002000","PM25-PRI",0,"NONPOINT",2005
"15623","30077","2102002000","PM25-PRI",0,"NONPOINT",2005
"15624","35006","2102002000","PM25-PRI",1.07,"NONPOINT",2005
"15625","37033","2103001000","PM25-PRI",0,"NONPOINT",2005
"15626","37035","2102001000","PM25-PRI",0.02,"NONPOINT",2005
"15627","37089","2103001000","PM25-PRI",0,"NONPOINT",2005
"15628","37145","2102001000","PM25-PRI",0.00225106844079691,"NONPOINT",2005
"15629","38063","2103001000","PM25-PRI",0,"NONPOINT",2005
"15630","38041","2102001000","PM25-PRI",0,"NONPOINT",2005
"15631","42037","2103001000","PM25-PRI",11.2,"NONPOINT",2005
"15632","46055","2102001000","PM25-PRI",0,"NONPOINT",2005
"15633","48047","2102001000","PM25-PRI",0,"NONPOINT",2005
"15634","48135","2102002000","PM25-PRI",20.75,"NONPOINT",2005
"15635","48323","2102001000","PM25-PRI",0,"NONPOINT",2005
"15636","48407","2102002000","PM25-PRI",0.16,"NONPOINT",2005
"15637","51173","2102002000","PM25-PRI",31.42,"NONPOINT",2005
"15638","54021","2103001000","PM25-PRI",0.02,"NONPOINT",2005
"15639","54053","2103001000","PM25-PRI",0.23,"NONPOINT",2005
"15640","55127","2102002000","PM25-PRI",0,"NONPOINT",2005
"15641","56009","2103001000","PM25-PRI",0,"NONPOINT",2005
"15642","56015","2103001000","PM25-PRI",0,"NONPOINT",2005
"15643","72065","2102002000","PM25-PRI",2.96,"NONPOINT",2005
"15644","72121","2102002000","PM25-PRI",1.95,"NONPOINT",2005
"15645","72147","2102002000","PM25-PRI",0.67,"NONPOINT",2005
"15646","01095","2102002000","PM25-PRI",0.82,"NONPOINT",2005
"15647","01127","2102002000","PM25-PRI",0.1,"NONPOINT",2005
"15648","05149","2102002000","PM25-PRI",4.58,"NONPOINT",2005
"15649","06073","2102002000","PM25-PRI",127.55,"NONPOINT",2005
"15650","13021","2102002000","PM25-PRI",113.06,"NONPOINT",2005
"15651","13027","2102002000","PM25-PRI",8.4,"NONPOINT",2005
"15652","13121","2102002000","PM25-PRI",352.49,"NONPOINT",2005
"15653","13125","2102002000","PM25-PRI",0,"NONPOINT",2005
"15654","13301","2102002000","PM25-PRI",8.62,"NONPOINT",2005
"15655","16049","2102002000","PM25-PRI",9.53,"NONPOINT",2005
"15656","17073","2102002000","PM25-PRI",0,"NONPOINT",2005
"15657","18131","2102002000","PM25-PRI",40.7,"NONPOINT",2005
"15658","20147","2102001000","PM25-PRI",0.0091067360058442,"NONPOINT",2005
"15659","21025","2103001000","PM25-PRI",0,"NONPOINT",2005
"15660","21047","2102002000","PM25-PRI",13.75,"NONPOINT",2005
"15661","21077","2102002000","PM25-PRI",0.43,"NONPOINT",2005
"15662","22091","2102002000","PM25-PRI",0.03,"NONPOINT",2005
"15663","29127","2102002000","PM25-PRI",10.76,"NONPOINT",2005
"15664","29183","2102002000","PM25-PRI",69.63,"NONPOINT",2005
"15665","29185","2102002000","PM25-PRI",0.54,"NONPOINT",2005
"15666","30019","2103001000","PM25-PRI",0,"NONPOINT",2005
"15667","34019","2102001000","PM25-PRI",0,"NONPOINT",2005
"15668","35006","2103001000","PM25-PRI",0,"NONPOINT",2005
"15669","35051","2102001000","PM25-PRI",0,"NONPOINT",2005
"15670","37057","2103001000","PM25-PRI",0,"NONPOINT",2005
"15671","37117","2102001000","PM25-PRI",0.000595615691843665,"NONPOINT",2005
"15672","38009","2102001000","PM25-PRI",0,"NONPOINT",2005
"15673","39021","2103001000","PM25-PRI",0.01,"NONPOINT",2005
"15674","39113","2102002000","PM25-PRI",0,"NONPOINT",2005
"15675","42005","2102002000","PM25-PRI",4.95,"NONPOINT",2005
"15676","42027","2102001000","PM25-PRI",0,"NONPOINT",2005
"15677","45001","2102002000","PM25-PRI",0.17,"NONPOINT",2005
"15678","46087","2102001000","PM25-PRI",0,"NONPOINT",2005
"15679","47029","2103001000","PM25-PRI",0,"NONPOINT",2005
"15680","47101","2102002000","PM25-PRI",1.51,"NONPOINT",2005
"15681","47163","2102002000","PM25-PRI",43.81,"NONPOINT",2005
"15682","48121","2102002000","PM25-PRI",60.32,"NONPOINT",2005
"15683","48141","2102001000","PM25-PRI",0,"NONPOINT",2005
"15684","48143","2102002000","PM25-PRI",8.11,"NONPOINT",2005
"15685","50005","2103001000","PM25-PRI",0.2,"NONPOINT",2005
"15686","51051","2102002000","PM25-PRI",0.27,"NONPOINT",2005
"15687","51087","2102002000","PM25-PRI",93.85,"NONPOINT",2005
"15688","51830","2102002000","PM25-PRI",0.86,"NONPOINT",2005
"15689","53049","2102002000","PM25-PRI",0.22,"NONPOINT",2005
"15690","54037","2102002000","PM25-PRI",0.02,"NONPOINT",2005
"15691","01037","2102002000","PM25-PRI",0.09,"NONPOINT",2005
"15692","01077","2102002000","PM25-PRI",0.31,"NONPOINT",2005
"15693","02150","2102002000","PM25-PRI",0,"NONPOINT",2005
"15694","02170","2103001000","PM25-PRI",0,"NONPOINT",2005
"15695","02185","2102002000","PM25-PRI",0,"NONPOINT",2005
"15696","02220","2102002000","PM25-PRI",0,"NONPOINT",2005
"15697","05075","2102002000","PM25-PRI",2.22,"NONPOINT",2005
"15698","06027","2102002000","PM25-PRI",0.24,"NONPOINT",2005
"15699","13245","2102002000","PM25-PRI",135.16,"NONPOINT",2005
"15700","13295","2102002000","PM25-PRI",74.95,"NONPOINT",2005
"15701","17183","2102002000","PM25-PRI",0,"NONPOINT",2005
"15702","17203","2102002000","PM25-PRI",0,"NONPOINT",2005
"15703","18039","2102002000","PM25-PRI",2044.33,"NONPOINT",2005
"15704","18095","2102002000","PM25-PRI",361.73,"NONPOINT",2005
"15705","20131","2102002000","PM25-PRI",1.1,"NONPOINT",2005
"15706","21057","2103001000","PM25-PRI",0,"NONPOINT",2005
"15707","21095","2102002000","PM25-PRI",0.65,"NONPOINT",2005
"15708","21165","2103001000","PM25-PRI",0,"NONPOINT",2005
"15709","21185","2102002000","PM25-PRI",2.83,"NONPOINT",2005
"15710","21227","2102001000","PM25-PRI",0.15,"NONPOINT",2005
"15711","23007","2103001000","PM25-PRI",0.16,"NONPOINT",2005
"15712","26037","2102002000","PM25-PRI",13.09,"NONPOINT",2005
"15713","29073","2102002000","PM25-PRI",5.39,"NONPOINT",2005
"15714","29151","2102002000","PM25-PRI",3.68,"NONPOINT",2005
"15715","30049","2102002000","PM25-PRI",0,"NONPOINT",2005
"15716","30051","2102001000","PM25-PRI",0,"NONPOINT",2005
"15717","35051","2103001000","PM25-PRI",0,"NONPOINT",2005
"15718","36049","2102002000","PM25-PRI",9.28,"NONPOINT",2005
"15719","37121","2103001000","PM25-PRI",0,"NONPOINT",2005
"15720","39029","2103001000","PM25-PRI",0.04,"NONPOINT",2005
"15721","42079","2102001000","PM25-PRI",61.43,"NONPOINT",2005
"15722","42069","2102001000","PM25-PRI",48.63,"NONPOINT",2005
"15723","42127","2102002000","PM25-PRI",0,"NONPOINT",2005
"15724","45081","2102002000","PM25-PRI",0.03,"NONPOINT",2005
"15725","46123","2102002000","PM25-PRI",0.47,"NONPOINT",2005
"15726","47099","2102001000","PM25-PRI",0.11,"NONPOINT",2005
"15727","47099","2103001000","PM25-PRI",0,"NONPOINT",2005
"15728","48259","2102001000","PM25-PRI",0,"NONPOINT",2005
"15729","48353","2102001000","PM25-PRI",0,"NONPOINT",2005
"15730","48423","2102002000","PM25-PRI",59.94,"NONPOINT",2005
"15731","48455","2102001000","PM25-PRI",0,"NONPOINT",2005
"15732","50027","2103001000","PM25-PRI",0.47,"NONPOINT",2005
"15733","51047","2102002000","PM25-PRI",10.32,"NONPOINT",2005
"15734","51141","2102002000","PM25-PRI",16.72,"NONPOINT",2005
"15735","51153","2102002000","PM25-PRI",21.46,"NONPOINT",2005
"15736","54013","2102002000","PM25-PRI",0.01,"NONPOINT",2005
"15737","55139","2103001000","PM25-PRI",0,"NONPOINT",2005
"15738","72031","2102002000","PM25-PRI",13.85,"NONPOINT",2005
"15739","72003","2102002000","PM25-PRI",3.18,"NONPOINT",2005
"15740","04019","2102001000","PM25-PRI",0,"NONPOINT",2005
"15741","17129","2102001000","PM25-PRI",6.5393056061287e-05,"NONPOINT",2005
"15742","20005","2102001000","PM25-PRI",0.04,"NONPOINT",2005
"15743","21001","2103001000","PM25-PRI",0,"NONPOINT",2005
"15744","21141","2102001000","PM25-PRI",0.07,"NONPOINT",2005
"15745","21135","2102002000","PM25-PRI",0.6,"NONPOINT",2005
"15746","21131","2103001000","PM25-PRI",0,"NONPOINT",2005
"15747","21225","2102001000","PM25-PRI",0.01,"NONPOINT",2005
"15748","23025","2103001000","PM25-PRI",0.2,"NONPOINT",2005
"15749","26049","2102002000","PM25-PRI",101.51,"NONPOINT",2005
"15750","27139","2102002000","PM25-PRI",13.52,"NONPOINT",2005
"15751","28033","2102002000","PM25-PRI",1.96,"NONPOINT",2005
"15752","29047","2102002000","PM25-PRI",52.93,"NONPOINT",2005
"15753","29077","2102002000","PM25-PRI",66.04,"NONPOINT",2005
"15754","29153","2102002000","PM25-PRI",0.75,"NONPOINT",2005
"15755","30049","2103001000","PM25-PRI",0,"NONPOINT",2005
"15756","36093","2102002000","PM25-PRI",52.29,"NONPOINT",2005
"15757","37135","2102001000","PM25-PRI",0.000671442373701315,"NONPOINT",2005
"15758","39017","2103001000","PM25-PRI",0.16,"NONPOINT",2005
"15759","39073","2103001000","PM25-PRI",0.00806539471820645,"NONPOINT",2005
"15760","39085","2102002000","PM25-PRI",0,"NONPOINT",2005
"15761","39171","2102002000","PM25-PRI",0,"NONPOINT",2005
"15762","42009","2102002000","PM25-PRI",7.52,"NONPOINT",2005
"15763","42077","2102002000","PM25-PRI",0,"NONPOINT",2005
"15764","42067","2102001000","PM25-PRI",6.87,"NONPOINT",2005
"15765","42059","2102002000","PM25-PRI",1.26,"NONPOINT",2005
"15766","46113","2102001000","PM25-PRI",0,"NONPOINT",2005
"15767","47027","2102001000","PM25-PRI",0.01,"NONPOINT",2005
"15768","48099","2102001000","PM25-PRI",0,"NONPOINT",2005
"15769","48101","2102002000","PM25-PRI",0.05,"NONPOINT",2005
"15770","48175","2102001000","PM25-PRI",0,"NONPOINT",2005
"15771","48403","2102001000","PM25-PRI",0,"NONPOINT",2005
"15772","48449","2102001000","PM25-PRI",0,"NONPOINT",2005
"15773","48503","2102002000","PM25-PRI",4.37,"NONPOINT",2005
"15774","53015","2102002000","PM25-PRI",2.42,"NONPOINT",2005
"15775","54033","2103001000","PM25-PRI",0.09,"NONPOINT",2005
"15776","55015","2103001000","PM25-PRI",0,"NONPOINT",2005
"15777","56041","2102001000","PM25-PRI",0,"NONPOINT",2005
"15778","72011","2102002000","PM25-PRI",2.13,"NONPOINT",2005
"15779","01047","2103001000","PM25-PRI",0.04,"NONPOINT",2005
"15780","08085","2103001000","PM25-PRI",0.09,"NONPOINT",2005
"15781","08115","2103001000","PM25-PRI",0.01,"NONPOINT",2005
"15782","13137","2102002000","PM25-PRI",45.12,"NONPOINT",2005
"15783","16079","2102002000","PM25-PRI",7.5,"NONPOINT",2005
"15784","17091","2102002000","PM25-PRI",0,"NONPOINT",2005
"15785","21007","2103001000","PM25-PRI",0,"NONPOINT",2005
"15786","21155","2103001000","PM25-PRI",0,"NONPOINT",2005
"15787","21185","2103001000","PM25-PRI",0,"NONPOINT",2005
"15788","22009","2102002000","PM25-PRI",0.14,"NONPOINT",2005
"15789","22013","2102002000","PM25-PRI",0.27,"NONPOINT",2005
"15790","24037","2102001000","PM25-PRI",0.97,"NONPOINT",2005
"15791","29131","2102002000","PM25-PRI",4.9,"NONPOINT",2005
"15792","31071","2102002000","PM25-PRI",0.3,"NONPOINT",2005
"15793","31095","2102002000","PM25-PRI",3.38,"NONPOINT",2005
"15794","31179","2102002000","PM25-PRI",9.49,"NONPOINT",2005
"15795","31147","2102002000","PM25-PRI",2.28,"NONPOINT",2005
"15796","34003","2102002000","PM25-PRI",0,"NONPOINT",2005
"15797","34037","2102002000","PM25-PRI",0,"NONPOINT",2005
"15798","37011","2102002000","PM25-PRI",0.02,"NONPOINT",2005
"15799","39077","2102001000","PM25-PRI",0,"NONPOINT",2005
"15800","42033","2102001000","PM25-PRI",0,"NONPOINT",2005
"15801","42075","2102001000","PM25-PRI",29.15,"NONPOINT",2005
"15802","42095","2102001000","PM25-PRI",46.65,"NONPOINT",2005
"15803","47007","2102002000","PM25-PRI",1.63,"NONPOINT",2005
"15804","48349","2102001000","PM25-PRI",0,"NONPOINT",2005
"15805","51193","2102002000","PM25-PRI",4.05,"NONPOINT",2005
"15806","51640","2102002000","PM25-PRI",27.06,"NONPOINT",2005
"15807","54083","2102001000","PM25-PRI",0.33,"NONPOINT",2005
"15808","55017","2102002000","PM25-PRI",0,"NONPOINT",2005
"15809","55089","2103001000","PM25-PRI",0,"NONPOINT",2005
"15810","72025","2102002000","PM25-PRI",10.47,"NONPOINT",2005
"15811","72051","2102002000","PM25-PRI",2.55,"NONPOINT",2005
"15812","72127","2102002000","PM25-PRI",32.04,"NONPOINT",2005
"15813","01049","2102002000","PM25-PRI",0.18,"NONPOINT",2005
"15814","02201","2102001000","PM25-PRI",0,"NONPOINT",2005
"15815","13025","2102002000","PM25-PRI",2.22,"NONPOINT",2005
"15816","17037","2102002000","PM25-PRI",0,"NONPOINT",2005
"15817","17075","2102002000","PM25-PRI",0,"NONPOINT",2005
"15818","17071","2102002000","PM25-PRI",0,"NONPOINT",2005
"15819","17107","2102001000","PM25-PRI",0.0089697333133696,"NONPOINT",2005
"15820","18099","2102002000","PM25-PRI",265.07,"NONPOINT",2005
"15821","20087","2102001000","PM25-PRI",0.00425106814628385,"NONPOINT",2005
"15822","20169","2102002000","PM25-PRI",6.04,"NONPOINT",2005
"15823","20193","2102001000","PM25-PRI",0.000618337184914015,"NONPOINT",2005
"15824","20187","2102001000","PM25-PRI",0.000242846293489179,"NONPOINT",2005
"15825","21143","2102001000","PM25-PRI",0.00335235894958732,"NONPOINT",2005
"15826","24047","2102001000","PM25-PRI",2.77,"NONPOINT",2005
"15827","30025","2102001000","PM25-PRI",0,"NONPOINT",2005
"15828","31175","2102002000","PM25-PRI",0.33,"NONPOINT",2005
"15829","32015","2103001000","PM25-PRI",0,"NONPOINT",2005
"15830","35005","2102002000","PM25-PRI",5.01,"NONPOINT",2005
"15831","36013","2102002000","PM25-PRI",89.89,"NONPOINT",2005
"15832","37123","2102002000","PM25-PRI",0.17,"NONPOINT",2005
"15833","37173","2102001000","PM25-PRI",0.000181752504605356,"NONPOINT",2005
"15834","37185","2103001000","PM25-PRI",0,"NONPOINT",2005
"15835","39097","2103001000","PM25-PRI",0.01,"NONPOINT",2005
"15836","39107","2102001000","PM25-PRI",0,"NONPOINT",2005
"15837","39075","2103001000","PM25-PRI",0.01,"NONPOINT",2005
"15838","44001","2103001000","PM25-PRI",0.19,"NONPOINT",2005
"15839","42117","2102002000","PM25-PRI",0,"NONPOINT",2005
"15840","45017","2102002000","PM25-PRI",0.01,"NONPOINT",2005
"15841","46023","2102001000","PM25-PRI",0,"NONPOINT",2005
"15842","47119","2103001000","PM25-PRI",0,"NONPOINT",2005
